retailerName,market,site,productName,category,subcategory,brand,retailerProductCode,upc,manufacturer,productUrl,additionalProductDescription,ingredients,productImageUrl,dateFirstAvailable,dateAddedToCatalog,numberOfReviews,productRating,aboutThisItem,internalReviewId,retailerReviewId,reviewDate,reviewDateISO,reviewRating,reviewTitle,reviewText,parentOrChild,reviewUrl,reviewType,verifiedPurchase,helpfulReviewCount,reviewCustomerImages,productName_clean,brand_clean,category_clean,subcategory_clean,reviewText_clean,review_date,dateAddedToCatalog_clean,verified_purchase_flag,has_text,has_image,low_rating_flag,is_review_row,brand_canonical,relevance_flag
Lazada,PH,lazada.com.ph,The Collective Razor Blade Refills,Fabric Care,Laundry Detergents,The Collective,3280443212,,,https://www.lazada.com.ph/products/the-collective-razor-blade-refills-i3280443212.html,,,https://ph-live-01.slatic.net/p/794ed1c75656a80effb5bda27584da58.jpg,,2023-09-20,6,5.0,A 10-blade pack for your razor | Made from durable steel for a closer shave | Each blade lasts from 4 to 6 weeks,,,,,,,,,,,,,,the collective razor blade refills,the collective,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,HQ Dorco Blade*Original Available For 1pad x10pcs,Fabric Care,Laundry Detergents,No Brand,2308069785,,,https://www.lazada.com.ph/products/hq-dorco-bladeoriginal-available-for-1pad-x10pcs-i2308069785.html,,,https://filebroker-cdn.lazada.com.ph/kf/S2807214f6f97431089253822b92c9fe83.jpg,,2023-09-20,28,5.0,,,,,,,,,,,,,,,hq dorco blade original available for 1pad x10pcs,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Lianjing Professional Hair Clipper blade High Carton Steel Clipper Accessories Screws,Fabric Care,Laundry Detergents,No Brand,3812919092,,,https://www.lazada.com.ph/products/lianjing-professional-hair-clipper-blade-high-carton-steel-clipper-accessories-screws-i3812919092.html,,,https://ph-live-01.slatic.net/p/415be3fe9b04d9c676d89a065867aa8b.jpg,,2023-09-20,6,4.333333333333333,Professional Clipper Typer Blades | Exquistite work.high carbon steel material. | Suitable for most types of hair clipper: | (NG-101.NG-103.NG.777 888. 5-STAR SENTOR.SUPER TAPER.SUPER TAPER II.PRO BASIC.MAGIC BASIC and other similar model) | Include movable blade.Static blade and 2 screws. | Color: Silver or Golden color for choice. | Golden blade with golden screws | Size:4.5x3.8cm 1.77x1.49in | Package include: | 1Xmovable blade | 1XStatic blade | 2X screws | Note: | 1.Please allow 1-3mm error due to manual measurement. pls make sure you do not mind before you bid. | 2.Due to the difference between different monitors. the picture may not reflect the actual color of the item.,,,,,,,,,,,,,,lianjing professional hair clipper blade high carton steel clipper accessories screws,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Astra Platinum Double Edge Safety Razor Blades 20 packs of 5 blades,Fabric Care,Laundry Detergents,Astra,229555402,,,https://www.lazada.com.ph/products/astra-platinum-double-edge-safety-razor-blades-20-packs-of-5-blades-i229555402.html,,,https://ph-live-01.slatic.net/original/7efb3edcea12b35243d4fc5964d5908b.jpg,,2023-09-20,16,4.947368421052632,Consistently high quaility | A good balance of sharpness and comfort | Recommened for beginners as they are not overly aggressive and are foregiving | Platinum coating increases blade life and provides for a smoother shave | Packaged 5 blades per tuck | Made in Russia | Consistently high quaility | A good balance of sharpness and comfort | Recommened for beginners as they are not overly aggressive and are foregiving | Platinum coating increases blade life and provides for a smoother shave | Packaged 5 blades per tuck | Made in Russia,,,,,,,,,,,,,,astra platinum double edge safety razor blades 20 packs of 5 blades,astra,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Fusion Proglide. Pack of 2 Blades & Cartridges.,Fabric Care,Laundry Detergents,No Brand,2054908198,,,https://www.lazada.com.ph/products/gillette-fusion-proglide-pack-of-2-blades-cartridges-i2054908198.html,,,https://ph-live-01.slatic.net/p/baa4404522bea6be12786e0485a12815.png,,2024-04-02,3,5.0,,,,,,,,,,,,,,,gillette fusion proglide pack of 2 blades & cartridges,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Wmark Ng-203 Replacement Blade set Elite barber and salon supplies,Fabric Care,Laundry Detergents,No Brand,3970123530,,,https://www.lazada.com.ph/products/wmark-ng-203-replacement-blade-set-elite-barber-and-salon-supplies-i3970123530.html,,,https://my-live-02.slatic.net/p/474574719180c453f184bfd0bb91265c.jpg,,2024-04-02,2,5.0,,,,,,,,,,,,,,,wmark ng-203 replacement blade set elite barber and salon supplies,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,WAHL BLADE CLIPPER LEGIT 2 HOLES,Fabric Care,Laundry Detergents,No Brand,3031406778,,,https://www.lazada.com.ph/products/wahl-blade-clipper-legit-2-holes-i3031406778.html,,,https://filebroker-cdn.lazada.com.ph/kf/S7d628f301eae43169e791d3411d45381J.jpg,,2023-09-20,6,5.0,,,,,,,,,,,,,,,wahl blade clipper legit 2 holes,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Siruba 747 757 KR 30 KR 27 Upper blade holder overlock 4thread edger,Fabric Care,Laundry Detergents,No Brand,4053130068,,,https://www.lazada.com.ph/products/siruba-747-757-kr-30-kr-27-upper-blade-holder-overlock-4thread-edger-i4053130068.html,,,https://sg-test-11.slatic.net/p/60fb02f8cd5ff7dec454f5eb20069f42.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,siruba 747 757 kr 30 kr 27 upper blade holder overlock 4thread edger,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,ORIGINAL CLIPPER BLADE GOLD WITH 2 BOLTS UNIVERSAL SIZE CAN FIT TO WAHL OR KEMEI AND OTHER CLIPPERS,Fabric Care,Laundry Detergents,No Brand,2203041410,,,https://www.lazada.com.ph/products/original-clipper-blade-gold-with-2-bolts-universal-size-can-fit-to-wahl-or-kemei-and-other-clippers-i2203041410.html,,,https://filebroker-cdn.lazada.com.ph/kf/Scaffc90db8d749e59112964bb88acac4Z.jpg,,2023-09-20,24,4.791666666666667,,,,,,,,,,,,,,,original clipper blade gold with 2 bolts universal size can fit to wahl or kemei and other clippers,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Stagger-Tooth Ceramic Clipper Blade,Fabric Care,Laundry Detergents,Blade,756972999,,,https://www.lazada.com.ph/products/stagger-tooth-ceramic-clipper-blade-i756972999.html,,,https://ph-live-01.slatic.net/p/f1d61fc39d5591398703beb3a058999f.jpg,,2023-09-02,20,4.9,STAGGERED CERAMIC CLIPPER BLADE-it is designed for FADE Haircut style-one pc stagger blade with transparent case -fit to Wahl. Kemei. Chaoba. and other standard hair clipper-very sharp. clean cutting. long lasting clipper blade-easy to clean-suitable for both human hair cutting and pet's grooming needs-heat and rust resistant,,,,,,,,,,,,,,stagger-tooth ceramic clipper blade,blade,fabric care,laundry detergents,,,2023-09-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Shark Super Stainless Double Edge Safety Razor Blades 5 Packs,Fabric Care,Laundry Detergents,Shark,137220780,,,https://www.lazada.com.ph/products/shark-super-stainless-double-edge-safety-razor-blades-5-packs-i137220780.html,,,https://ph-live-01.slatic.net/p/5/shark-super-stainless-double-edge-safety-razor-blades-5-packs-6450-47778135-cb923cd1e18b13a19aa8d9345e932899-catalog_233.jpg,,2023-09-20,31,4.821428571428571,Outstanding Quality - A premium stainless steel razor blade at a great price | A great balance of sharpness and comfort | Provides a comfortable shave | 5 Blades per Tuck | Imported from Egypt | Outstanding Quality - A premium stainless steel razor blade at a great price | A great balance of sharpness and comfort | Provides a comfortable shave | 5 Blades per Tuck | Imported from Egypt,,,,,,,,,,,,,,shark super stainless double edge safety razor blades 5 packs,shark,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,SChick intuition pure nourish cartridge blades 3pcs,Fabric Care,Laundry Detergents,Schick,3967955654,,,https://www.lazada.com.ph/products/schick-intuition-pure-nourish-cartridge-blades-3pcs-i3967955654.html,,,https://filebroker-cdn.lazada.com.ph/kf/S8b1cb5df60744ba99c77b284d4c00fe7j.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,schick intuition pure nourish cartridge blades 3pcs,schick,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,10pcs Siruba 747 757 Wholesale edger serger upper blade lower blade kr35 kr23 202295 overlock,Fabric Care,Laundry Detergents,No Brand,4053085395,,,https://www.lazada.com.ph/products/10pcs-siruba-747-757-wholesale-edger-serger-upper-blade-lower-blade-kr35-kr23-202295-overlock-i4053085395.html,,,https://sg-test-11.slatic.net/p/8295e28a481a2a24c101567f1395a9c3.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,10pcs siruba 747 757 wholesale edger serger upper blade lower blade kr35 kr23 202295 overlock,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach 3 Razor Blade with 4 cartridge refills,Fabric Care,Laundry Detergents,No Brand,1853000433,,,https://www.lazada.com.ph/products/gillette-mach-3-razor-blade-with-4-cartridge-refills-i1853000433.html,,,https://ph-live-01.slatic.net/p/cd402f73ffba4fb271e18c10cc8f7d3f.png,,2023-09-20,8,5.0,,,,,,,,,,,,,,,gillette mach 3 razor blade with 4 cartridge refills,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach3 Turbo 2 Cartridges,Fabric Care,Laundry Detergents,No Brand,4058229911,,,https://www.lazada.com.ph/products/gillette-mach3-turbo-2-cartridges-i4058229911.html,,,https://ph-live-01.slatic.net/p/304b968af4f8b8724207ee11708531d7.jpg,,2024-02-02,9,4.555555555555555,,,,,,,,,,,,,,,gillette mach3 turbo 2 cartridges,no brand,fabric care,laundry detergents,,,2024-02-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,For Wahl Electric Shear Hair Ceramic Cutter Head Metal Bottom Clipper Replace Blade 2in1 Free Shipping,Fabric Care,Laundry Detergents,No Brand,2464857559,,,https://www.lazada.com.ph/products/for-wahl-electric-shear-hair-ceramic-cutter-head-metal-bottom-clipper-replace-blade-2in1-free-shipping-i2464857559.html,,,https://ph-live-01.slatic.net/p/b22277bddf24ab017c18872b9a4a39af.jpg,,2023-09-20,1,5.0,Material: Ceramic Metal | Color: Silver/Gold,,,,,,,,,,,,,,for wahl electric shear hair ceramic cutter head metal bottom clipper replace blade 2in1 free shipping,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Meridian Up Here Replacement Blade,Fabric Care,Laundry Detergents,Meridian,3594435055,,,https://www.lazada.com.ph/products/meridian-up-here-replacement-blade-i3594435055.html,,,https://ph-live-01.slatic.net/p/4043b73a277052372d2d788cdc55f04f.png,,2023-09-20,2,5.0,How to Use | Why You'll Love It | Includes:,,,,,,,,,,,,,,meridian up here replacement blade,meridian,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Starex Clipper Blade Silver Multi Cut One Blade Set 2-hole Silver Taper Clipper Blades Sharp Blades Replacement set,Fabric Care,Laundry Detergents,No Brand,2393860399,,,https://www.lazada.com.ph/products/starex-clipper-blade-silver-multi-cut-one-blade-set-2-hole-silver-taper-clipper-blades-sharp-blades-replacement-set-i2393860399.html,,,https://ph-live-01.slatic.net/p/73a181c5b26ca474b5d62cd8029d38bc.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,starex clipper blade silver multi cut one blade set 2-hole silver taper clipper blades sharp blades replacement set,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,xinxin 100 piece packManual Razor Blade Double-sided blade Razor Old Fashioned Razor blade Classic Retro,Fabric Care,Laundry Detergents,No Brand,3667773170,,,https://www.lazada.com.ph/products/xinxin-100-piece-packmanual-razor-blade-double-sided-blade-razor-old-fashioned-razor-blade-classic-retro-i3667773170.html,,,https://ph-live-01.slatic.net/p/b2e4fe9ac7e66c29ace0bdbc2878081f.jpg,,2023-09-20,1,5.0,,,,,,,,,,,,,,,xinxin 100 piece packmanual razor blade double-sided blade razor old fashioned razor blade classic retro,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,2PCS Replacement Ceramic Cutter Head Metal Bottom Clipper Blade For Wahl Shear Silver,Fabric Care,Laundry Detergents,No Brand,2648564156,,,https://www.lazada.com.ph/products/2pcs-replacement-ceramic-cutter-head-metal-bottom-clipper-blade-for-wahl-shear-silver-i2648564156.html,,,https://ph-live-01.slatic.net/p/e14f1235bbda3c9766e115f9ddcbd40c.jpg,,2024-04-02,1,5.0,* Strong. ceramic. not easy to rust* Wear-resistant. long service life* Not easy to heat* Sharp and strong | Material: Ceramic MetalColor: Silver,,,,,,,,,,,,,,2pcs replacement ceramic cutter head metal bottom clipper blade for wahl shear silver,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,The Starter Package Trimmer by Meridian + Replacement Blade,Fabric Care,Laundry Detergents,Meridian Grooming,2718242197,,,https://www.lazada.com.ph/products/the-starter-package-trimmer-by-meridian-replacement-blade-i2718242197.html,,,https://ph-live-01.slatic.net/p/ea439421108b4ead4e70cbae470aa7a7.png,,2023-09-20,15,4.733333333333333,Keep your 'Boys' Clean: A recent survey of 300 women. over 70% prefer when their partner has. either a clean-shaven or trimmed. grooming routine. Numbers don't lie. and trimming is definitely winning | The Meridian Movement: We're empowering men to elevate their game where it matters the most. Join the #trimmingtribe to look clean. smell fresh. and feel more confident when it matters most ;) | Designed to Protect your Most Prized Possessions: Been a few months (or years) since the last time you shaved? No sweat... We've got you (and your nuts) covered. It features a rust-resistant. hygienic. replaceable ceramic blade built with extra sensitive shaving technology. The Trimmer works smoothly to prevent nicks and snags. no matter how coarse the hair. | Waterproof Wet/Dry Use: Whether you decide to shave in your yard (no judgment) or mid-shower. The Trimmer is ready for action. It is shock- and water-proof. all while housed in a cordless and rechargeable polycarbonate shell to increase comfort and maneuverability.,,,,,,,,,,,,,,the starter package trimmer by meridian replacement blade,meridian grooming,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Gillette Labs with exfoliating bar. body with 4 replacement blades + razor stand. shaving razor. male. black. 1 (x 1),Fabric Care,Laundry Detergents,Gillette,4041151762,,,https://www.lazada.com.ph/products/gillette-gillette-labs-with-exfoliating-bar-body-with-4-replacement-blades-razor-stand-shaving-razor-male-black-1-x-1-i4041151762.html,,,https://sg-test-11.slatic.net/p/b6c07c9214b0d76ce6aaf074ec4b5fee.jpg,,2023-09-20,5,5.0,Package Size: 9.7x5.7x18.8cm / Package Weight: 300g | 100% Authentic | Shipped from Tokyo. Japan | Best Product. Best Price,,,,,,,,,,,,,,gillette gillette labs with exfoliating bar body with 4 replacement blades razor stand shaving razor male black 1 (x 1),gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Hydro Schick Hydro 5 Premium Sensitive Skin Spare Blades (4 pieces) with Skin Guard 5 Blades Blue,Fabric Care,Laundry Detergents,Schick,3617900492,,,https://www.lazada.com.ph/products/hydro-schick-hydro-5-premium-sensitive-skin-spare-blades-4-pieces-with-skin-guard-5-blades-blue-i3617900492.html,,,https://my-live-02.slatic.net/p/6a2170268803fe856188dac9fadbbd42.jpg,,2023-09-20,4,5.0,Package Size: 7x2x12cm / Package Weight: 40g | 100% Authentic | Shipped from Tokyo. Japan | Best Product. Best Price,,,,,,,,,,,,,,hydro schick hydro 5 premium sensitive skin spare blades (4 pieces) with skin guard 5 blades blue,schick,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Labs with exfoliating bar. 6 replacement blades. shaving razor. razor. men. black,Fabric Care,Laundry Detergents,Gillette,4041307062,,,https://www.lazada.com.ph/products/gillette-labs-with-exfoliating-bar-6-replacement-blades-shaving-razor-razor-men-black-i4041307062.html,,,https://my-live-02.slatic.net/p/bb570494f68cb709e1bf30f901b6ccd8.jpg,,2024-04-02,1,5.0,Package Size: 9.8x4.4x11cm / Package Weight: 50g | 100% Authentic | Shipped from Tokyo. Japan | Best Product. Best Price,,,,,,,,,,,,,,gillette labs with exfoliating bar 6 replacement blades shaving razor razor men black,gillette,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,GILLETTE Mach3 Turbo 3D Motion Razor 1s,Fabric Care,Laundry Detergents,Gillette,2225305555,,,https://www.lazada.com.ph/products/gillette-mach3-turbo-3d-motion-razor-1s-i2225305555.html,,,https://ph-live-01.slatic.net/p/300804339949853669eeb0ca827ec060.png,,2023-09-20,6,5.0,Blades | Do not move the shaver horizontally. Do not touch the tip of the blade with your hands to prevent injury / cuts. Wash the blade with water after shaving. do not wipe the blade. Keep out of reach of children. | Gillette Mach3 Turbo 3D Motion Razor has 3D Motion. long lasting lubrication strip. lubrication. and sharper blades | 1. Wash your face. | 2. Apply your Gillette shaving cream. Lather it up and spread it all over to help hydrate hairs. improve razor glide. and help protect against irritation. | 3. Shave with light. gentle strokes. | 4. Rinse your blades often. Remember. don't shave without shaving cream or over-shave the same spot. as this can cause irritation. | 5. Shave both with and against the grain. Facial hair grows in many directions so you'll have to shave both with and against the grain at different times in your routine. | 6. Wash your face with water and pat dry. Then apply aftershave.,,,,,,,,,,,,,,gillette mach3 turbo 3d motion razor 1s,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Skinguard Blade Refill 4s,Fabric Care,Laundry Detergents,Gillette,704066593,,,https://www.lazada.com.ph/products/gillette-skinguard-blade-refill-4s-i704066593.html,,,https://ph-live-01.slatic.net/p/51fb2372deb85cfd5bc65c8e7e9823a8.png,,2023-09-20,6,5.0,The Gillette Skinguard Sensitive Razor is clinically proven for sensitive skin with its new skinguard technology that minimizes blade contact with your skin. It shields your skin from irritation with lubrication before and after the blades. It has a low cutting force blade for a precision trim and a compatible handle. It fits all Gillette SkinGuard Razor. Certified by the British Skin Foundation for clinically proven sensitive skin use. Usage:Refill blades for razor.,,,,,,,,,,,,,,gillette skinguard blade refill 4s,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Blue 2 Flexible 10s,Fabric Care,Laundry Detergents,Gillette,1001016596,,,https://www.lazada.com.ph/products/gillette-blue-2-flexible-10s-i1001016596.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sa457211bb9f64723834698a5c149fb00J.jpg,,2023-09-20,10,5.0,This pack contains 10 Blue 2 disposabl razors | Features a water activated lubrastrip with Aloe that provides instant lubrication | Has a soft ultragrip handle for great control,,,,,,,,,,,,,,gillette blue 2 flexible 10s,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Gillette Mach3 Sensitive - 4 Cartridges,Fabric Care,Laundry Detergents,Gillette,1916727563,,,https://www.lazada.com.ph/products/gillette-mach3-sensitive-4-cartridges-i1916727563.html,,,https://filebroker-cdn.lazada.com.ph/kf/S12dc752f6b7f44288a34184116fa07f33.jpg,,2023-09-20,4,5.0,Suitable for sensitive skin | Enhanced lubricating strip (vs. Mach3) for great glide | 3 Lubricating Strips for outstanding glide | An anti-slip grip for exceptional control. even in the shower | Kindly note this is not an expiry dated product. The date mentioned on the product is only a manufacturing date,,,,,,,,,,,,,,gillette mach3 sensitive - 4 cartridges,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Gillette Venus 4 Cartridges,Fabric Care,Laundry Detergents,Gillette,2695852226,,,https://www.lazada.com.ph/products/gillette-venus-4-cartridges-i2695852226.html,,,https://ph-live-01.slatic.net/p/d992da050cfc4d844f0e60dc306d1be9.jpg,,2023-09-20,1,5.0,Limited Stocks Only! Bodega Price Sale! | Just one stroke for a close shave and silky smooth skin | Pivoting rounded head | Indicator strip with aloe and vitamin E has a blue strip that fades when you are no longer getting the optimal Venus shave | Contains: four head refills;. | Razors per blade head: three;. | Blade head features: three curved blades. protective elastomer comfort cushions. lubrication strip; | Compatible with: all Venus handles. *except Simply Venus and Venus for Pubic Hair and Skin.,,,,,,,,,,,,,,gillette venus 4 cartridges,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Clipper blade .stainless,Fabric Care,Laundry Detergents,No Brand,3066596763,,,https://www.lazada.com.ph/products/clipper-blade-stainless-i3066596763.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sfba4e97859b648c783ce4dc9fcbd7fa4O.jpg,,2023-09-20,1,5.0,,,,,,,,,,,,,,,clipper blade stainless,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Astra Superior Platinum Double Edge Blades 100 BLADES,Fabric Care,Laundry Detergents,Astra,371064968,,,https://www.lazada.com.ph/products/astra-superior-platinum-double-edge-blades-100-blades-i371064968.html,,,https://ph-live-01.slatic.net/p/9844f1523da28b11c75a6d86e82b073a.jpg,,2024-04-02,15,4.866666666666666,Sharp and Smooth | Works with all Double Edge Razors | imported from Russia,,,,,,,,,,,,,,astra superior platinum double edge blades 100 blades,astra,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Useful 6 layer blades shaving skin razor with handle,Fabric Care,Laundry Detergents,No Brand,1743864574,,,https://www.lazada.com.ph/products/useful-6-layer-blades-shaving-skin-razor-with-handle-i1743864574.html,,,https://ph-live-01.slatic.net/p/7aed583d296c83355d9a692ce10f1697.png,,2023-09-20,3,5.0,,,,,,,,,,,,,,,useful 6 layer blades shaving skin razor with handle,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Buy 1 Take 1 Gillette Mach 3 refills 4 cartridges,Fabric Care,Laundry Detergents,Gillette,262355115,,,https://www.lazada.com.ph/products/buy-1-take-1-gillette-mach-3-refills-4-cartridges-i262355115.html,,,https://ph-live-01.slatic.net/p/d631073c5a9bec68f8896930215292e6.png,,2023-09-02,257,4.743190661478599,Buy 1 Take 1 | Closer Shave | Less Irritation | Dura Comfort Blades | Exra Lubricant Gel Strip | Pressure Adjusting Pivot | | | Buy 1 Take 1 | Closer Shave | Less Irritation | Dura Comfort Blades | Exra Lubricant Gel Strip | Pressure Adjusting Pivot,,,,,,,,,,,,,,buy 1 take 1 gillette mach 3 refills 4 cartridges,gillette,fabric care,laundry detergents,,,2023-09-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Gillette SkinGuard (2 Cartridges),Fabric Care,Laundry Detergents,Gillette,1903891334,,,https://www.lazada.com.ph/products/gillette-skinguard-2-cartridges-i1903891334.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sc514b372e2084854948306b4cd3c81daS.jpg,,2023-10-02,2,5.0,Revolutionary Skin guard technology that minimizes contact between the blades and your face | Double lubrastrips that leave your skin feeling smooth after the shave | Our sharpest blades that give you a comfortable shave while reducing tug and pull | Blades fit all Fusion handles | 2- Bladed razor for a perfect shave which your skin will love.,,,,,,,,,,,,,,gillette skinguard (2 cartridges),gillette,fabric care,laundry detergents,,,2023-10-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Gillette Mach3 Turbo Razor Blades x4,Fabric Care,Laundry Detergents,Gillette,2715688588,,,https://www.lazada.com.ph/products/gillette-mach3-turbo-razor-blades-x4-i2715688588.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sfb357bcfabfb4507b5df4a8eb0511cf8F.jpg,,2023-10-02,1,5.0,,,,,,,,,,,,,,,gillette mach3 turbo razor blades x4,gillette,fabric care,laundry detergents,,,2023-10-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Venus ComfortGlide White Tea + FREE WHISPER COTTONY SOFT,Fabric Care,Laundry Detergents,Gillette,3269973599,,,https://www.lazada.com.ph/products/gillette-venus-comfortglide-white-tea-free-whisper-cottony-soft-i3269973599.html,,,https://filebroker-cdn.lazada.com.ph/kf/S65b9f9994aa14ac9bcdcad50e2142be8V.jpg,,2023-09-20,10,5.0,3 BLADED: These blade refills have 3 built-in blades for a smooth. close shave that lasts. Any Venus blade refill fits any Venus razor handle (except Simply Venus and Venus Pubic Hair Razor) | SEAMLESS GLIDE: The gel bars are water-activated. bringing a smooth glide to every stroke | ADAPTIVE PIVOTING DESIGN: These razors have a pivoting design that adjusts to your body's contours. No awkwardly angling your razor | SKIN PROTECTION: The flexible gel bars release a rich white tea scented body butter lather. guarding your skin against nicks. cuts and irritation | WHITE TEA SCENTED moisture bars | No need for separate shaving cream,,,,,,,,,,,,,,gillette venus comfortglide white tea free whisper cottony soft,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,1 pack of Astra premium shaving blades 5 pieces blades,Fabric Care,Laundry Detergents,Aastra,3278601070,,,https://www.lazada.com.ph/products/1-pack-of-astra-premium-shaving-blades-5-pieces-blades-i3278601070.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sc9b03136d3c7442985cc5508337b614bk.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,1 pack of astra premium shaving blades 5 pieces blades,aastra,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
