retailerName,market,site,productName,category,subcategory,brand,retailerProductCode,upc,manufacturer,productUrl,additionalProductDescription,ingredients,productImageUrl,dateFirstAvailable,dateAddedToCatalog,numberOfReviews,productRating,aboutThisItem,internalReviewId,retailerReviewId,reviewDate,reviewDateISO,reviewRating,reviewTitle,reviewText,parentOrChild,reviewUrl,reviewType,verifiedPurchase,helpfulReviewCount,reviewCustomerImages,productName_clean,brand_clean,category_clean,subcategory_clean,reviewText_clean,review_date,dateAddedToCatalog_clean,verified_purchase_flag,has_text,has_image,low_rating_flag,is_review_row
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,734784780470540.0,,2024-02-01,2024-02-01T00:00:00Z,5.0,,,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s20735428512.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,,2024-02-01 00:00:00+00:00,2023-09-02,,0,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,721212489470540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Eco-friendly cleaning option. Great value for money. Effective cleaning solution. Leaves clothes smelling fresh.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590083.html,Organic,1.0,,https://lzd-u.slatic.net/b82430c2a6c14840bf3a72d814d239ad_2_1704865086.115141.jpg | https://lzd-u.slatic.net/b82430c2a6c14840bf3a72d814d239ad_3_1704865099.856847.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,eco-friendly cleaning option. great value for money. effective cleaning solution. leaves clothes smelling fresh.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,718434047770540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Gentle on clothes. Easy to use DIY kit. Versatile detergent kit. Long-lasting fragrance. Convenient refill pouch.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590083.html,Organic,1.0,,https://lzd-u.slatic.net/0d5fd2a73621430c860c3515720c370e_1_1704865039.274985.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,gentle on clothes. easy to use diy kit. versatile detergent kit. long-lasting fragrance. convenient refill pouch.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,726517691370540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,thank you seller ang bilis dumating at sa rider na mabait,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s18361892210.html,Organic,1.0,,https://lzd-u.slatic.net/008a4429f7134c138b6ac5c65f795a5e_85c3489caf4d41caa7cbe9521289959e.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,thank you seller ang bilis dumating at sa rider na mabait,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,718951754770540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Quality:good Value for Money:lsking tipid Packaging:ok,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s18361892210.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,quality:good value for money:lsking tipid packaging:ok,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,725042596370540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,In good Condition. malaking tulong at tipid itong wise cleaner s mga mommies tulad ko. Thank you s pag create ng gnitong product,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590084.html,Organic,1.0,,https://lzd-u.slatic.net/8139b2c724834a84985ef3cec58bf5b5_11f3b874c4314b178a73fc0c287ff253.jpg | https://lzd-u.slatic.net/8139b2c724834a84985ef3cec58bf5b5_3cd58938ad414cccb2ccb431819d3b37.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,in good condition. malaking tulong at tipid itong wise cleaner s mga mommies tulad ko. thank you s pag create ng gnitong product,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,726297677370540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,In good Condition. malaking tulong at tipid itong wise cleaner s mga mommies tulad ko. Thank you s pag create ng gnitong product,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590085.html,Organic,1.0,,https://lzd-u.slatic.net/8139b2c724834a84985ef3cec58bf5b5_b4ec4c2951a54f14a9b408837f7ebd63.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,in good condition. malaking tulong at tipid itong wise cleaner s mga mommies tulad ko. thank you s pag create ng gnitong product,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,722502274170540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Leaves clothes smelling fresh. Great value for money. Long-lasting fragrance. Affordable and budget-friendly. Affordable and budget-friendly. Eco-friendly cleaning option.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590087.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,leaves clothes smelling fresh. great value for money. long-lasting fragrance. affordable and budget-friendly. affordable and budget-friendly. eco-friendly cleaning option.,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,726002319770540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Versatile detergent kit. Affordable and budget-friendly. Eco-friendly cleaning option.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s21295341430.html,Organic,1.0,,https://lzd-u.slatic.net/29d6ee0fa12b4249bb7e99bb303dcea5_7238345b16554af681ca7ce41387fc00.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,versatile detergent kit. affordable and budget-friendly. eco-friendly cleaning option.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,700453645870540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Quality:ok Value for Money:ok Packaging:ok,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590086.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,quality:ok value for money:ok packaging:ok,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,724294530770540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Convenient refill pouch. Great value for money. Eco-friendly cleaning option. Convenient refill pouch.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590084.html,Organic,1.0,,https://lzd-u.slatic.net/a5795130ba5148aea95f39355c6f7a7d_b264348ac5a34dedababbabe87498b35.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,convenient refill pouch. great value for money. eco-friendly cleaning option. convenient refill pouch.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,726220097570540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Leaves clothes smelling fresh. Affordable and budget-friendly. Effective cleaning solution. Versatile detergent kit. Versatile detergent kit.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590084.html,Organic,1.0,,https://lzd-u.slatic.net/26a999ba124a48569f1b3aa0c22ea3d4_2_1704787575.424144.jpg | https://lzd-u.slatic.net/26a999ba124a48569f1b3aa0c22ea3d4_3_1704787575.773795.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,leaves clothes smelling fresh. affordable and budget-friendly. effective cleaning solution. versatile detergent kit. versatile detergent kit.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,722002721770540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,easy to mix,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s18361892210.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,easy to mix,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,725474717270540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Quality:ubos na nabenta ko na salamat Value for Money:gustong gusto Ng mga costumers ko salamat po fast delivery till next transaction Packaging:safety wlang tapon,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590087.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,quality:ubos na nabenta ko na salamat value for money:gustong gusto ng mga costumers ko salamat po fast delivery till next transaction packaging:safety wlang tapon,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,722696662670540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Long-lasting fragrance. Easy to use DIY kit.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s18361892210.html,Organic,1.0,,https://lzd-u.slatic.net/ac35179b6158469cae9330146e8dd369_26e07cdd3af74c6daf95eb7fc4dd133c.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,long-lasting fragrance. easy to use diy kit.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,725633832670540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,wow...................heartsheartsheartsheartsheartsheartsheartsheartshearts,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s18158555386.html,Organic,1.0,,,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,wow...................heartsheartsheartsheartsheartsheartsheartsheartshearts,2024-01-12 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,723148159570540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Complete package mabukas.. Hskggekbhkkshjksggnnuskkbe jksggnnuskkbe jksggnnuskkbe jksggnnuskkbe hjsjjsjjsjjjskonw yosonebgh,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590083.html,Organic,1.0,,https://lzd-u.slatic.net/d6ac949cd7214e778296943b11f5839d_7f20db884135424cb2fecd9f17542f89.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,complete package mabukas.. hskggekbhkkshjksggnnuskkbe jksggnnuskkbe jksggnnuskkbe jksggnnuskkbe hjsjjsjjsjjjskonw yosonebgh,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,724031404570540.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,ok na ok legitAffordable and budget-friendly.,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s20735428512.html,Organic,1.0,,https://lzd-u.slatic.net/a828297b93c44029aaa1c1d01f156718_c66ad89c64f64d15892c76812e25e7d3.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,ok na ok legitaffordable and budget-friendly.,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,WISE CLEANER DIY LIQUID DETERGENT KIT,Fabric Care,Laundry Detergents,No brand. Local brand,3044470540,,,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540.html,,,https://ph-live-01.slatic.net/p/b3ef603b8ea8c29d34df516c1d3d2c47.jpg,,2023-09-02,2517,4.953913388955105,- THIS ITEM IS FOR KIT ONLY. - STICKERS ARE SOLD ON SEPARATE LISTING- PET BOTTLES ARE NOT AVAILABLE ON THIS SHOP,723848362370540.0,,2024-01-12,2024-01-12T00:00:00Z,4.0,,Affordable and budget-friendly. Easy to use DIY kit. mabula din sya I used it for our washing machine. mabango sya pagkalagay pero walang amoy after nalabhan di kumakapit yung amoy. oh well,Parent,https://www.lazada.com.ph/products/wise-cleaner-diy-liquid-detergent-kit-i3044470540-s17672590084.html,Organic,1.0,,https://lzd-u.slatic.net/c3adeadf89aa4e8a815d6e8a94813cf1_a108bfe337a0449182cdb2c5a26b0d58.jpg,wise cleaner diy liquid detergent kit,no brand. local brand,fabric care,laundry detergents,affordable and budget-friendly. easy to use diy kit. mabula din sya i used it for our washing machine. mabango sya pagkalagay pero walang amoy after nalabhan di kumakapit yung amoy. oh well,2024-01-12 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Breeze Liquid Detergent Powermachine with Rose Gold Perfume 650ML Pouch,Fabric Care,Laundry Detergents,Breeze,2207505884,,,https://www.lazada.com.ph/products/breeze-liquid-detergent-powermachine-with-rose-gold-perfume-650ml-pouch-i2207505884.html,,,https://ph-live-01.slatic.net/p/3ba7caa8144e4e8897f4f990c38b9f3e.jpg,,2023-09-20,616,4.972972972972973,* No more stubborn stBreeze Laundry Liquid Detergent Power Machine Rose Gold Perfume with UltraClean Concentrate | * Liquid detergent with Ultraclean Concentrate that penetrates to remove tough stains better* | * Saves you from scrubbing stubborn stains on your laundry | * Laundry detergent without leftover residue on clothes and machine | * Can be used for all types of clothes and colors | * Fresh smelling scent for clean clothes | * Laundry liquid detergent that is best used for top load washing machines | *chocolate. mud. ketchup. juice. ink+ vs previous formulation,735378722005884.0,,2024-02-01,2024-02-01T00:00:00Z,5.0,,Love it! Smells amazing!,Parent,https://www.lazada.com.ph/products/breeze-liquid-detergent-powermachine-with-rose-gold-perfume-650ml-pouch-i2207505884-s9924242945.html,Organic,1.0,,,breeze liquid detergent powermachine with rose gold perfume 650ml pouch,breeze,fabric care,laundry detergents,love it! smells amazing!,2024-02-01 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Breeze Liquid Detergent Powermachine with Rose Gold Perfume 650ML Pouch,Fabric Care,Laundry Detergents,Breeze,2207505884,,,https://www.lazada.com.ph/products/breeze-liquid-detergent-powermachine-with-rose-gold-perfume-650ml-pouch-i2207505884.html,,,https://ph-live-01.slatic.net/p/3ba7caa8144e4e8897f4f990c38b9f3e.jpg,,2023-09-20,616,4.972972972972973,* No more stubborn stBreeze Laundry Liquid Detergent Power Machine Rose Gold Perfume with UltraClean Concentrate | * Liquid detergent with Ultraclean Concentrate that penetrates to remove tough stains better* | * Saves you from scrubbing stubborn stains on your laundry | * Laundry detergent without leftover residue on clothes and machine | * Can be used for all types of clothes and colors | * Fresh smelling scent for clean clothes | * Laundry liquid detergent that is best used for top load washing machines | *chocolate. mud. ketchup. juice. ink+ vs previous formulation,717887994105884.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,100% 100% thank you sellers. hassle free na sa lahat ng bibilin dahil mayroon ng mga ganito kaya mas magaan na bumili.,Parent,https://www.lazada.com.ph/products/breeze-liquid-detergent-powermachine-with-rose-gold-perfume-650ml-pouch-i2207505884-s9924242945.html,Organic,1.0,,https://lzd-u.slatic.net/240c0ce0c6334fd6bd6b555bdccb0bed_7_1704740949.155381.jpg,breeze liquid detergent powermachine with rose gold perfume 650ml pouch,breeze,fabric care,laundry detergents,100% 100% thank you sellers. hassle free na sa lahat ng bibilin dahil mayroon ng mga ganito kaya mas magaan na bumili.,2024-01-12 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,LIQUID DETERGENT DIY KIT 15-16L YIELD,Fabric Care,Laundry Detergents,No Brand,3185796046,,,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-15-16l-yield-i3185796046.html,,,https://ph-live-01.slatic.net/p/caecc0b1ce4a1f633825f57051f51bbf.png,,2023-09-20,2675,4.926355140186915,,719703457096046.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,Quality:very good Value for Money:worth for the prize Packaging:secured and well packedi been using this product for so long and the quality is just the same as the product in supermarket,Parent,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-17l-yield-i3185796046-s20958697701.html,Organic,1.0,,https://lzd-u.slatic.net/775cee91f0c34032b4a3cd8f14e6aeae_a742b1b4577a4308ab3f2810c0340c24.jpg,liquid detergent diy kit 15-16l yield,no brand,fabric care,laundry detergents,quality:very good value for money:worth for the prize packaging:secured and well packedi been using this product for so long and the quality is just the same as the product in supermarket,2024-01-12 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,LIQUID DETERGENT DIY KIT 15-16L YIELD,Fabric Care,Laundry Detergents,No Brand,3185796046,,,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-15-16l-yield-i3185796046.html,,,https://ph-live-01.slatic.net/p/caecc0b1ce4a1f633825f57051f51bbf.png,,2023-09-20,2675,4.926355140186915,,726673112596046.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,100 kumplito and very good uulit -ulitin ko,Parent,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-17l-yield-i3185796046-s19188447906.html,Organic,1.0,,,liquid detergent diy kit 15-16l yield,no brand,fabric care,laundry detergents,100 kumplito and very good uulit -ulitin ko,2024-01-12 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,LIQUID DETERGENT DIY KIT 15-16L YIELD,Fabric Care,Laundry Detergents,No Brand,3185796046,,,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-15-16l-yield-i3185796046.html,,,https://ph-live-01.slatic.net/p/caecc0b1ce4a1f633825f57051f51bbf.png,,2023-09-20,2675,4.926355140186915,,726590614696046.0,,2024-01-12,2024-01-12T00:00:00Z,5.0,,,Parent,https://www.lazada.com.ph/products/liquid-detergent-diy-kit-17l-yield-i3185796046-s19188447909.html,Organic,1.0,,https://lzd-u.slatic.net/0e42c9c7b56e43a0910dc6903a115d1f_2_1704885140.537314.jpg,liquid detergent diy kit 15-16l yield,no brand,fabric care,laundry detergents,,2024-01-12 00:00:00+00:00,2023-09-20,,0,1,0,1
